Customer ID,Recency,Frequency,Monetary,Churn,R_Score,F_Score,M_Score,RFM_Score,Segment
15972,92,145,1810.27,1,2,4,4,10,At Risk
15973,2,11,680.62,0,4,1,2,7,New Customers
15976,46,300,1315.7,0,3,4,3,10,Loyal
15978,68,80,2180.64,0,2,3,4,9,At Risk
15979,238,22,329.22,1,1,2,2,5,Lost
15980,126,74,4194.82,1,2,3,4,9,At Risk
15981,37,191,5954.29,0,3,4,4,11,Loyal
15982,241,45,324.51,1,1,3,2,6,Can't Lose Them
15983,1,203,2483.8,0,4,4,4,12,Champions
15984,4,477,5921.65,0,4,4,4,12,Champions
15985,72,67,1572.8600000000001,0,2,3,3,8,At Risk
15986,17,11,186.3,0,4,1,1,6,New Customers
15987,4,56,230.85,0,4,3,1,8,Loyal
15988,187,102,612.0600000000001,1,1,3,2,6,Can't Lose Them
15989,11,88,372.51,0,4,3,2,9,Loyal
15990,130,128,1217.94,1,2,4,3,9,At Risk
15991,170,6,150.55,1,1,1,1,3,Lost
15992,32,51,854.61,0,3,3,3,9,Loyal
15994,47,79,775.11,0,3,3,3,9,Loyal
15995,50,111,696.19,0,3,4,2,9,Loyal
15996,2,82,626.22,0,4,3,2,9,Loyal
15998,29,930,5218.37,0,3,4,4,11,Loyal
15999,371,1,20.4,1,1,1,1,3,Lost
16001,17,29,583.39,0,4,2,2,8,New Customers
16002,261,42,169.21,1,1,2,1,4,Lost
16003,17,100,2878.46,0,4,3,4,11,Loyal
16004,110,90,2146.39,1,2,3,4,9,At Risk
16005,11,296,1820.83,0,4,4,4,12,Champions
16006,23,74,245.77,0,3,3,1,7,Loyal
16007,19,281,1373.2,0,3,4,3,10,Loyal
16008,18,221,4905.35,0,4,4,4,12,Champions
16010,12,213,1316.56,0,4,4,3,11,Champions
16011,2,243,2517.75,0,4,4,4,12,Champions
16012,37,147,1574.5,0,3,4,3,10,Loyal
16013,7,81,20315.84,0,4,3,4,11,Loyal
16014,44,146,467.89,0,3,4,2,9,Loyal
16016,2,147,1025.18,0,4,4,3,11,Champions
16017,53,99,1341.95,0,3,3,3,9,Loyal
16018,32,28,289.23,0,3,2,1,6,New Customers
16019,17,245,13679.61,0,4,4,4,12,Champions
16021,31,145,532.25,0,3,4,2,9,Loyal
16024,47,22,232.96,0,3,2,1,6,New Customers
16027,93,19,1113.74,1,2,2,3,7,At Risk
16028,231,5,82.2,1,1,1,1,3,Lost
16029,8,141,41184.3,0,4,4,4,12,Champions
16032,92,212,1970.45,1,2,4,4,10,At Risk
16033,5,265,2019.73,0,4,4,4,12,Champions
16034,30,35,491.02,0,3,2,2,7,New Customers
16035,196,21,217.73,1,1,2,1,4,Lost
16036,60,85,1797.92,0,2,3,4,9,At Risk
16037,180,32,654.32,1,1,2,2,5,Lost
16039,59,32,456.4,0,2,2,2,6,At Risk
16040,66,60,1103.35,0,2,3,3,8,At Risk
16042,15,59,1067.85,0,4,3,3,10,Loyal
16043,15,34,1082.6000000000001,0,4,2,3,9,New Customers
16044,71,19,340.84000000000003,0,2,2,2,6,At Risk
16045,52,65,2094.23,0,3,3,4,10,Loyal
16046,198,22,235.78,1,1,2,1,4,Lost
16047,318,1,107.14,1,1,1,1,3,Lost
16048,9,36,818.7900000000001,0,4,2,3,9,New Customers
16049,11,189,787.89,0,4,4,3,11,Champions
16050,19,11,162.8,0,3,1,1,5,New Customers
16051,317,12,188.44,1,1,1,1,3,Lost
16053,49,110,2122.89,0,3,4,4,11,Loyal
16054,54,52,1327.98,0,2,3,3,8,At Risk
16057,155,97,1591.73,1,1,3,3,7,Can't Lose Them
16058,42,2,62.7,0,3,1,1,5,New Customers
16059,3,242,1757.91,0,4,4,4,12,Champions
16060,36,24,541.95,0,3,2,2,7,New Customers
16061,67,3,89.65,0,2,1,1,4,Lost
16062,15,121,1709.83,0,4,4,3,11,Champions
16064,361,18,111.0,1,1,1,1,3,Lost
16065,1,359,2010.53,0,4,4,4,12,Champions
16067,198,73,3395.29,1,1,3,4,8,Can't Lose Them
16068,229,39,122.93,1,1,2,1,4,Lost
16069,53,25,457.7,0,3,2,2,7,New Customers
16071,163,52,750.5600000000001,1,1,3,3,7,Can't Lose Them
16072,64,533,3744.57,0,2,4,4,10,At Risk
16074,26,26,265.25,0,3,2,1,6,New Customers
16075,138,41,736.9300000000001,1,1,2,3,6,Lost
16077,261,8,2300.4,1,1,1,4,6,Lost
16078,305,38,283.79,1,1,2,1,4,Lost
16080,21,20,385.40000000000003,0,3,2,2,7,New Customers
16081,2,172,1653.28,0,4,4,3,11,Champions
16082,306,16,106.75,1,1,1,1,3,Lost
16083,18,40,1033.8,0,4,2,3,9,New Customers
16085,16,209,1362.02,0,4,4,3,11,Champions
16086,3,98,1743.6,0,4,3,4,11,Loyal
16087,25,10,1739.92,0,3,1,4,8,New Customers
16088,211,6,1437.43,1,1,1,3,5,Lost
16089,22,50,271.44,0,3,3,1,7,Loyal
16090,260,20,205.91,1,1,2,1,4,Lost
16092,140,39,770.08,1,1,2,3,6,Lost
16094,11,133,2617.33,0,4,4,4,12,Champions
16095,92,30,447.05,1,2,2,2,6,At Risk
16096,52,54,1264.3500000000001,0,3,3,3,9,Loyal
16098,9,96,2442.47,0,4,3,4,11,Loyal
16099,53,30,841.3,0,3,2,3,8,New Customers
16100,98,37,582.64,1,2,2,2,6,At Risk
16101,70,116,1938.46,0,2,4,4,10,At Risk
16103,25,152,4762.07,0,3,4,4,11,Loyal
16104,54,204,2476.25,0,2,4,4,10,At Risk
16105,74,97,2049.23,0,2,3,4,9,At Risk
16108,70,87,1393.42,0,2,3,3,8,At Risk
16109,334,13,327.6,1,1,1,2,4,Lost
16110,158,95,481.79,1,1,3,2,6,Can't Lose Them
16111,64,75,562.48,0,2,3,2,7,At Risk
16115,33,144,907.17,0,3,4,3,10,Loyal
16117,38,59,422.19,0,3,3,2,8,Loyal
16118,288,41,4376.25,1,1,2,4,7,Lost
16119,30,38,1297.45,0,3,2,3,8,New Customers
16120,58,65,1747.77,0,2,3,4,9,At Risk
16121,26,147,609.98,0,3,4,2,9,Loyal
16122,2,26,316.92,0,4,2,2,8,New Customers
16124,54,71,1523.49,0,2,3,3,8,At Risk
16125,3,288,4298.3,0,4,4,4,12,Champions
16126,15,267,8359.03,0,4,4,4,12,Champions
16127,362,35,145.06,1,1,2,1,4,Lost
16128,16,93,1920.83,0,4,3,4,11,Loyal
16129,43,96,1396.05,0,3,3,3,9,Loyal
16130,58,55,987.48,0,2,3,3,8,At Risk
16131,11,141,6450.88,0,4,4,4,12,Champions
16132,180,17,664.1999999999999,1,1,1,2,4,Lost
16133,12,206,8403.22,0,4,4,4,12,Champions
16134,59,81,1527.25,0,2,3,3,8,At Risk
16135,219,18,301.9,1,1,1,1,3,Lost
16136,299,9,237.42,1,1,1,1,3,Lost
16137,316,28,422.7,1,1,2,2,5,Lost
16138,14,37,910.35,0,4,2,3,9,New Customers
16139,358,26,475.74,1,1,2,2,5,Lost
16140,7,36,832.4200000000001,0,4,2,3,9,New Customers
16141,53,20,335.54,0,3,2,2,7,New Customers
16143,5,122,2485.89,0,4,4,4,12,Champions
16145,24,172,3005.9500000000003,0,3,4,4,11,Loyal
16146,84,12,212.25,0,2,1,1,4,Lost
16147,36,114,2023.91,0,3,4,4,11,Loyal
16148,72,8,310.3,0,2,1,2,5,Lost
16149,65,12,141.70000000000002,0,2,1,1,4,Lost
16150,8,121,2342.57,0,4,4,4,12,Champions
16153,56,137,3309.2599999999998,0,2,4,4,10,At Risk
16155,17,48,796.9,0,4,3,3,10,Loyal
16156,18,133,3096.14,0,4,4,4,12,Champions
16158,158,35,628.32,1,1,2,2,5,Lost
16159,106,38,884.59,1,2,2,3,7,At Risk
16161,4,684,7256.24,0,4,4,4,12,Champions
16163,1,67,1992.98,0,4,3,4,11,Loyal
16165,141,1,79.9,1,1,1,1,3,Lost
16166,64,22,435.83,0,2,2,2,6,At Risk
16167,50,63,1386.1200000000001,0,3,3,3,9,Loyal
16168,5,211,6848.87,0,4,4,4,12,Champions
16170,31,315,4983.95,0,3,4,4,11,Loyal
16172,109,44,744.34,1,2,3,3,8,At Risk
16174,127,42,1237.2,1,2,2,3,7,At Risk
16175,107,40,798.85,1,2,2,3,7,At Risk
16176,57,72,2052.69,0,2,3,4,9,At Risk
16177,72,103,1915.36,0,2,4,4,10,At Risk
16178,37,17,414.7,0,3,1,2,6,New Customers
16180,114,165,5995.69,1,2,4,4,10,At Risk
16182,74,23,3354.0,0,2,2,4,8,At Risk
16183,30,26,739.1,0,3,2,3,8,New Customers
16185,200,9,115.31,1,1,1,1,3,Lost
16186,8,307,5019.17,0,4,4,4,12,Champions
16188,44,7,105.80000000000001,0,3,1,1,5,New Customers
16190,30,113,2508.4700000000003,0,3,4,4,11,Loyal
16191,11,99,10507.5,0,4,3,4,11,Loyal
16192,371,11,351.3,1,1,1,2,4,Lost
16193,46,19,315.98,0,3,2,2,7,New Customers
16194,11,8,308.59999999999997,0,4,1,2,7,New Customers
16195,359,16,323.25,1,1,1,2,4,Lost
16196,124,4,93.3,1,2,1,1,4,Lost
16197,105,93,2016.71,1,2,3,4,9,At Risk
16198,73,18,629.36,0,2,1,2,5,Lost
16199,28,10,942.75,0,3,1,3,7,New Customers
16200,18,448,4562.83,0,4,4,4,12,Champions
16201,51,13,248.65,0,3,1,1,5,New Customers
16202,53,106,2136.72,0,3,4,4,11,Loyal
16203,8,42,521.64,0,4,2,2,8,New Customers
16204,16,53,538.53,0,4,3,2,9,Loyal
16205,32,102,1069.23,0,3,3,3,9,Loyal
16206,23,181,2065.26,0,3,4,4,11,Loyal
16208,30,187,2776.19,0,3,4,4,11,Loyal
16209,18,21,1884.16,0,4,2,4,10,New Customers
16210,4,158,17403.21,0,4,4,4,12,Champions
16211,57,13,543.5699999999999,0,2,1,2,5,Lost
16212,254,37,603.37,1,1,2,2,5,Lost
16214,71,54,975.5,0,2,3,3,8,At Risk
16218,9,80,1355.29,0,4,3,3,10,Loyal
16219,136,1,40.8,1,2,1,1,4,Lost
16221,3,165,1370.65,0,4,4,3,11,Champions
16222,357,23,498.5,1,1,2,2,5,Lost
16223,10,126,1102.3500000000001,0,4,4,3,11,Champions
16224,23,20,321.24,0,3,2,2,7,New Customers
16225,38,168,1771.0900000000001,0,3,4,4,11,Loyal
16226,14,23,417.05,0,4,2,2,8,New Customers
16227,130,28,713.0,1,2,2,3,7,At Risk
16228,21,55,890.8100000000001,0,3,3,3,9,Loyal
16229,17,129,1857.26,0,4,4,4,12,Champions
16231,15,101,1078.22,0,4,3,3,10,Loyal
16232,56,68,1722.09,0,2,3,3,8,At Risk
16233,2,53,1429.03,0,4,3,3,10,Loyal
16234,112,15,333.18,1,2,1,2,5,Lost
16235,11,69,1186.4,0,4,3,3,10,Loyal
16237,73,7,136.65,0,2,1,1,4,Lost
16238,58,6,63.66,0,2,1,1,4,Lost
16239,18,16,1078.0,0,4,1,3,8,New Customers
16241,5,332,1721.44,0,4,4,3,11,Champions
16242,17,388,3871.19,0,4,4,4,12,Champions
16244,8,63,1056.63,0,4,3,3,10,Loyal
16246,95,89,827.25,1,2,3,3,8,At Risk
16250,9,25,401.94,0,4,2,2,8,New Customers
16251,148,20,128.31,1,1,2,1,4,Lost
16252,18,21,295.09000000000003,0,4,2,1,7,New Customers
16253,56,179,3626.29,0,2,4,4,10,At Risk
16254,14,75,985.14,0,4,3,3,10,Loyal
16255,1,265,2286.89,0,4,4,4,12,Champions
16256,129,16,876.9399999999999,1,2,1,3,6,Lost
16258,23,209,6739.01,0,3,4,4,11,Loyal
16259,46,93,361.94,0,3,3,2,8,Loyal
16261,22,44,312.62,0,3,3,2,8,Loyal
16262,14,46,755.15,0,4,3,3,10,Loyal
16263,59,24,351.01,0,2,2,2,6,At Risk
16264,74,66,837.53,0,2,3,3,8,At Risk
16265,22,79,1488.17,0,3,3,3,9,Loyal
16266,59,48,896.06,0,2,3,3,8,At Risk
16267,227,7,186.66,1,1,1,1,3,Lost
16269,73,53,717.57,0,2,3,3,8,At Risk
16271,93,172,2033.78,1,2,4,4,10,At Risk
16273,284,16,336.03999999999996,1,1,1,2,4,Lost
16274,9,67,357.95,0,4,3,2,9,Loyal
16275,110,78,1591.24,1,2,3,3,8,At Risk
16276,115,20,1818.79,1,2,2,4,8,At Risk
16277,369,23,188.69,1,1,2,1,4,Lost
16278,116,32,551.46,1,2,2,2,6,At Risk
16279,21,242,4195.5,0,3,4,4,11,Loyal
16280,361,16,238.05,1,1,1,1,3,Lost
16281,59,22,1361.96,0,2,2,3,7,At Risk
16282,123,22,1139.28,1,2,2,3,7,At Risk
16283,54,427,2833.01,0,2,4,4,10,At Risk
16284,29,30,205.8,0,3,2,1,6,New Customers
16285,282,31,176.9,1,1,2,1,4,Lost
16286,113,17,328.95,1,2,1,2,5,Lost
16287,12,34,864.48,0,4,2,3,9,New Customers
16288,106,7,129.85,1,2,1,1,4,Lost
16289,98,21,136.31,1,2,2,1,5,At Risk
16290,100,131,2069.3,1,2,4,4,10,At Risk
16291,318,1,117.72,1,1,1,1,3,Lost
16292,16,45,951.51,0,4,3,3,10,Loyal
16293,3,123,2408.96,0,4,4,4,12,Champions
16294,112,8,126.05000000000001,1,2,1,1,4,Lost
16296,262,74,1313.67,1,1,3,3,7,Can't Lose Them
16298,33,20,487.5,0,3,2,2,7,New Customers
16299,113,12,193.65,1,2,1,1,4,Lost
16300,66,249,1392.43,0,2,4,3,9,At Risk
16301,372,6,107.33,1,1,1,1,3,Lost
16303,28,124,2567.64,0,3,4,4,11,Loyal
16304,330,25,381.66,1,1,2,2,5,Lost
16306,3,28,560.55,0,4,2,2,8,New Customers
16307,65,75,1194.92,0,2,3,3,8,At Risk
16308,42,3,2560.0,0,3,1,4,8,New Customers
16310,50,28,460.08,0,3,2,2,7,New Customers
16312,68,10,171.15,0,2,1,1,4,Lost
16314,25,62,1491.4,0,3,3,3,9,Loyal
16315,172,9,176.34,1,1,1,1,3,Lost
16316,16,146,2806.0,0,4,4,4,12,Champions
16317,186,48,850.86,1,1,3,3,7,Can't Lose Them
16320,89,185,4590.53,0,2,4,4,10,At Risk
16321,262,11,230.9,1,1,1,1,3,Lost
16323,213,3,146.16,1,1,1,1,3,Lost
16325,60,120,3003.26,0,2,4,4,10,At Risk
16326,19,176,1716.03,0,3,4,3,10,Loyal
16327,5,628,6887.12,0,4,4,4,12,Champions
16328,199,16,310.83,1,1,1,2,4,Lost
16329,63,115,1703.07,0,2,4,3,9,At Risk
16330,60,79,382.42,0,2,3,2,7,At Risk
16331,68,34,2037.7,0,2,2,4,8,At Risk
16332,67,46,417.21000000000004,0,2,3,2,7,At Risk
16334,128,58,277.48,1,2,3,1,6,At Risk
16335,187,366,2774.0,1,1,4,4,9,Can't Lose Them
16336,56,68,3517.69,0,2,3,4,9,At Risk
16340,75,224,976.99,0,2,4,3,9,At Risk
16341,73,81,1878.92,0,2,3,4,9,At Risk
16343,43,39,316.59,0,3,2,2,7,New Customers
16344,145,44,741.3199999999999,1,1,3,3,7,Can't Lose Them
16345,119,73,623.33,1,2,3,2,7,At Risk
16346,21,15,224.51,0,3,1,1,5,New Customers
16347,24,262,2621.76,0,3,4,4,11,Loyal
16348,66,31,328.77,0,2,2,2,6,At Risk
16350,10,65,1137.42,0,4,3,3,10,Loyal
16351,47,179,3176.13,0,3,4,4,11,Loyal
16353,5,80,3323.75,0,4,3,4,11,Loyal
16354,15,103,733.71,0,4,4,3,11,Champions
16355,11,48,416.35,0,4,3,2,9,Loyal
16356,12,28,204.10000000000002,0,4,2,1,7,New Customers
16357,17,13,209.49,0,4,1,1,6,New Customers
16358,30,45,892.1500000000001,0,3,3,3,9,Loyal
16359,12,59,946.83,0,4,3,3,10,Loyal
16362,73,13,212.17,0,2,1,1,4,Lost
16365,3,79,1766.78,0,4,3,4,11,Loyal
16366,218,60,1220.83,1,1,3,3,7,Can't Lose Them
16367,19,99,557.91,0,3,3,2,8,Loyal
16368,71,22,142.78,0,2,2,1,5,At Risk
16369,72,52,1111.15,0,2,3,3,8,At Risk
16371,84,11,157.2,0,2,1,1,4,Lost
16372,45,236,960.68,0,3,4,3,10,Loyal
16373,18,29,309.49,0,4,2,2,8,New Customers
16374,38,247,1298.42,0,3,4,3,10,Loyal
16375,106,13,104.0,1,2,1,1,4,Lost
16377,253,5,632.28,1,1,1,2,4,Lost
16381,31,65,258.7,0,3,3,1,7,Loyal
16382,44,44,353.1,0,3,3,2,8,Loyal
16383,32,316,2306.48,0,3,4,4,11,Loyal
16384,65,48,774.4499999999999,0,2,3,3,8,At Risk
16385,2,78,474.72,0,4,3,2,9,Loyal
16386,23,59,785.39,0,3,3,3,9,Loyal
16387,31,92,824.19,0,3,3,3,9,Loyal
16388,289,13,186.05,1,1,1,1,3,Lost
16390,172,21,467.5,1,1,2,2,5,Lost
16391,36,331,1103.61,0,3,4,3,10,Loyal
16392,49,104,541.86,0,3,4,2,9,Loyal
16393,5,456,2515.45,0,4,4,4,12,Champions
16395,29,437,2050.95,0,3,4,4,11,Loyal
16396,112,8,137.8,1,2,1,1,4,Lost
16397,264,11,127.88,1,1,1,1,3,Lost
16399,25,40,233.25,0,3,2,1,6,New Customers
16400,31,252,2855.5099999999998,0,3,4,4,11,Loyal
16401,15,177,2750.83,0,4,4,4,12,Champions
16402,5,57,211.8,0,4,3,1,8,Loyal
16406,86,97,389.61,0,2,3,2,7,At Risk
16407,25,60,694.72,0,3,3,2,8,Loyal
16408,227,45,231.93,1,1,3,1,5,Can't Lose Them
16409,16,559,3680.16,0,4,4,4,12,Champions
16410,370,5,130.32,1,1,1,1,3,Lost
16411,5,162,695.54,0,4,4,2,10,Champions
16412,29,101,495.4,0,3,3,2,8,Loyal
16413,11,38,266.78000000000003,0,4,2,1,7,New Customers
16414,67,57,433.46000000000004,0,2,3,2,7,At Risk
16415,219,108,509.09000000000003,1,1,4,2,7,Can't Lose Them
16416,26,116,1921.48,0,3,4,4,11,Loyal
16417,128,1,35.7,1,2,1,1,4,Lost
16418,44,67,426.67,0,3,3,2,8,Loyal
16419,213,41,515.1899999999999,1,1,2,2,5,Lost
16420,32,2,75.0,0,3,1,1,5,New Customers
16421,12,38,526.27,0,4,2,2,8,New Customers
16422,5,343,28967.07,0,4,4,4,12,Champions
16424,18,8,309.5,0,4,1,2,7,New Customers
16428,49,136,660.28,0,3,4,2,9,Loyal
16430,17,22,817.09,0,4,2,3,9,New Customers
16433,44,17,200.26,0,3,1,1,5,New Customers
16434,82,78,1219.49,0,2,3,3,8,At Risk
16435,148,126,1011.5699999999999,1,1,4,3,8,Can't Lose Them
16436,304,41,329.34,1,1,2,2,5,Lost
16437,17,21,301.25,0,4,2,1,7,New Customers
16439,358,9,310.70000000000005,1,1,1,2,4,Lost
16440,129,25,216.3,1,2,2,1,5,At Risk
16441,53,62,653.23,0,3,3,2,8,Loyal
16442,240,76,282.68,1,1,3,1,5,Can't Lose Them
16443,156,1,162.24,1,1,1,1,3,Lost
16444,26,292,3001.91,0,3,4,4,11,Loyal
16445,22,129,372.22,0,3,4,2,9,Loyal
16447,226,37,516.13,1,1,2,2,5,Lost
16448,107,32,178.98000000000002,1,2,2,1,5,At Risk
16450,220,32,1193.81,1,1,2,3,6,Lost
16451,197,51,746.1800000000001,1,1,3,3,7,Can't Lose Them
16452,266,18,332.17,1,1,1,2,4,Lost
16453,166,15,251.71,1,1,1,1,3,Lost
16454,242,2,24.05,1,1,1,1,3,Lost
16455,7,126,2543.19,0,4,4,4,12,Champions
16456,9,304,4704.54,0,4,4,4,12,Champions
16458,11,181,2232.6,0,4,4,4,12,Champions
16459,365,5,71.78999999999999,1,1,1,1,3,Lost
16461,226,236,1463.8,1,1,4,3,8,Can't Lose Them
16465,56,48,746.24,0,2,3,3,8,At Risk
16466,19,202,2235.13,0,3,4,4,11,Loyal
16467,144,24,2869.16,1,1,2,4,7,Lost
16468,106,43,712.62,1,2,2,3,7,At Risk
16469,150,23,178.48000000000002,1,1,2,1,4,Lost
16470,32,313,1696.21,0,3,4,3,10,Loyal
16471,29,49,966.03,0,3,3,3,9,Loyal
16472,70,39,789.6,0,2,2,3,7,At Risk
16473,10,10,154.72,0,4,1,1,6,New Customers
16476,67,24,350.35,0,2,2,2,6,At Risk
16477,7,114,1825.56,0,4,4,4,12,Champions
16481,318,16,453.38,1,1,1,2,4,Lost
16485,68,103,1931.03,0,2,4,4,10,At Risk
16486,173,7,134.36,1,1,1,1,3,Lost
16487,213,35,209.4,1,1,2,1,4,Lost
16489,16,6,303.7,0,4,1,1,6,New Customers
16490,72,13,205.41000000000003,0,2,1,1,4,Lost
16491,49,48,801.66,0,3,3,3,9,Loyal
16492,176,23,385.56,1,1,2,2,5,Lost
16493,80,55,780.46,0,2,3,3,8,At Risk
16496,67,43,731.25,0,2,2,3,7,At Risk
16497,49,201,3729.59,0,3,4,4,11,Loyal
16499,10,125,2212.89,0,4,4,4,12,Champions
16500,10,23,443.05,0,4,2,2,8,New Customers
16501,19,207,1237.23,0,3,4,3,10,Loyal
16502,256,43,266.5,1,1,2,1,4,Lost
16503,31,129,2182.41,0,3,4,4,11,Loyal
16507,208,43,152.76,1,1,2,1,4,Lost
16508,266,45,248.8,1,1,3,1,5,Can't Lose Them
16510,8,118,1851.8999999999999,0,4,4,4,12,Champions
16511,33,151,868.76,0,3,4,3,10,Loyal
16515,15,127,1589.17,0,4,4,3,11,Champions
16518,57,28,475.05,0,2,2,2,6,At Risk
16519,1,29,341.18,0,4,2,2,8,New Customers
16520,1,259,1436.05,0,4,4,3,11,Champions
16521,51,239,1148.01,0,3,4,3,10,Loyal
16522,71,18,433.36,0,2,1,2,5,Lost
16523,51,81,2497.86,0,3,3,4,10,Loyal
16524,82,54,308.14,0,2,3,2,7,At Risk
16525,2,181,11555.19,0,4,4,4,12,Champions
16526,220,20,426.85,1,1,2,2,5,Lost
16527,60,63,1044.38,0,2,3,3,8,At Risk
16529,113,99,1556.75,1,2,3,3,8,At Risk
16530,304,3,48.349999999999994,1,1,1,1,3,Lost
16531,17,61,1053.74,0,4,3,3,10,Loyal
16532,67,2,2007.84,0,2,1,4,7,Lost
16534,278,36,635.9,1,1,2,2,5,Lost
16535,21,45,407.84,0,3,3,2,8,Loyal
16537,277,4,23.35,1,1,1,1,3,Lost
16538,177,43,399.62,1,1,2,2,5,Lost
16539,9,107,2343.2,0,4,4,4,12,Champions
16540,50,37,226.70000000000002,0,3,2,1,6,New Customers
16541,371,38,424.03,1,1,2,2,5,Lost
16542,37,9,137.7,0,3,1,1,5,New Customers
16543,227,18,292.21,1,1,1,1,3,Lost
16544,155,11,376.70000000000005,1,1,1,2,4,Lost
16545,11,5,350.52,0,4,1,2,7,New Customers
16546,8,69,4819.32,0,4,3,4,11,Loyal
16547,182,27,111.71,1,1,2,1,4,Lost
16548,235,6,30.15,1,1,1,1,3,Lost
16549,33,2269,9027.55,0,3,4,4,11,Loyal
16550,4,562,7136.16,0,4,4,4,12,Champions
16551,59,56,1315.0,0,2,3,3,8,At Risk
16552,9,5,95.29,0,4,1,1,6,New Customers
16553,32,209,10924.19,0,3,4,4,11,Loyal
16554,22,115,2004.6200000000001,0,3,4,4,11,Loyal
16555,141,49,1629.79,1,1,3,3,7,Can't Lose Them
16556,11,275,4698.79,0,4,4,4,12,Champions
16558,2,320,5535.02,0,4,4,4,12,Champions
16559,33,18,185.20000000000002,0,3,1,1,5,New Customers
16560,33,142,2206.9700000000003,0,3,4,4,11,Loyal
16562,112,34,223.85999999999999,1,2,2,1,5,At Risk
16563,36,71,3345.02,0,3,3,4,10,Loyal
16564,205,5,87.8,1,1,1,1,3,Lost
16565,42,8,599.35,0,3,1,2,6,New Customers
16568,63,5,1020.9000000000001,0,2,1,3,6,Lost
16569,267,30,1331.03,1,1,2,3,6,Lost
16570,15,115,3695.91,0,4,4,4,12,Champions
16571,31,168,2827.05,0,3,4,4,11,Loyal
16574,59,58,850.34,0,2,3,3,8,At Risk
16576,56,33,540.87,0,2,2,2,6,At Risk
16577,302,23,380.0,1,1,2,2,5,Lost
16578,262,9,156.6,1,1,1,1,3,Lost
16579,61,14,295.05,0,2,1,1,4,Lost
16583,9,18,297.95,0,4,1,1,6,New Customers
16584,68,55,2227.59,0,2,3,4,9,At Risk
16585,229,18,341.59,1,1,1,2,4,Lost
16586,80,20,998.83,0,2,2,3,7,At Risk
16588,22,71,1361.28,0,3,3,3,9,Loyal
16589,86,11,153.12,0,2,1,1,4,Lost
16590,36,29,605.9,0,3,2,2,7,New Customers
16592,11,212,3694.23,0,4,4,4,12,Champions
16593,26,51,741.11,0,3,3,3,9,Loyal
16595,12,389,1450.02,0,4,4,3,11,Champions
16596,2,18,329.48,0,4,1,2,7,New Customers
16599,21,12,172.8,0,3,1,1,5,New Customers
16600,10,81,1339.89,0,4,3,3,10,Loyal
16601,26,41,439.45,0,3,2,2,7,New Customers
16602,24,11,235.25,0,3,1,1,5,New Customers
16604,198,12,432.45,1,1,1,2,4,Lost
16605,360,1,60.48,1,1,1,1,3,Lost
16606,40,22,357.66,0,3,2,2,7,New Customers
16607,35,126,2359.16,0,3,4,4,11,Loyal
16608,89,122,1288.72,0,2,4,3,9,At Risk
16611,39,100,1655.64,0,3,3,3,9,Loyal
16612,15,101,2057.77,0,4,3,4,11,Loyal
16614,38,23,673.6,0,3,2,2,7,New Customers
16615,262,19,291.5,1,1,2,1,4,Lost
16619,19,102,1712.1200000000001,0,3,3,3,9,Loyal
16620,25,85,1579.97,0,3,3,3,9,Loyal
16622,179,12,225.4,1,1,1,1,3,Lost
16623,37,46,885.79,0,3,3,3,9,Loyal
16625,58,76,1320.95,0,2,3,3,8,At Risk
16628,43,8,130.05,0,3,1,1,5,New Customers
16630,43,4,106.80000000000001,0,3,1,1,5,New Customers
16631,117,80,1892.52,1,2,3,4,9,At Risk
16632,121,27,406.4,1,2,2,2,6,At Risk
16634,8,82,1596.71,0,4,3,3,10,Loyal
16635,42,25,473.0,0,3,2,2,7,New Customers
16636,74,73,3802.04,0,2,3,4,9,At Risk
16638,4,46,749.8100000000001,0,4,3,3,10,Loyal
16639,45,31,490.47,0,3,2,2,7,New Customers
16640,33,13,179.4,0,3,1,1,5,New Customers
16641,337,24,323.40000000000003,1,1,2,2,5,Lost
16642,51,20,389.12,0,3,2,2,7,New Customers
16643,58,28,435.6,0,2,2,2,6,At Risk
16645,371,14,160.39,1,1,1,1,3,Lost
16646,85,29,678.8,0,2,2,2,6,At Risk
16647,78,19,327.84,0,2,2,2,6,At Risk
16648,91,18,382.14,1,2,2,2,6,At Risk
16649,156,20,306.58000000000004,1,1,2,1,4,Lost
16650,56,74,1397.69,0,2,3,3,8,At Risk
16651,222,6,136.2,1,1,1,1,3,Lost
16652,40,157,10776.42,0,3,4,4,11,Loyal
16654,4,54,1110.2,0,4,3,3,10,Loyal
16655,47,349,2753.85,0,3,4,4,11,Loyal
16656,56,68,8207.37,0,2,3,4,9,At Risk
16658,4,64,690.83,0,4,3,2,9,Loyal
16660,58,8,611.9000000000001,0,2,1,2,5,Lost
16661,176,65,986.63,1,1,3,3,7,Can't Lose Them
16662,30,29,163.8,0,3,2,1,6,New Customers
16663,365,1,165.0,1,1,1,1,3,Lost
16664,205,8,109.2,1,1,1,1,3,Lost
16666,257,18,106.96000000000001,1,1,2,1,4,Lost
16668,23,33,555.7,0,3,2,2,7,New Customers
16670,29,233,3934.25,0,3,4,4,11,Loyal
16673,315,20,188.83,1,1,2,1,4,Lost
16675,77,23,608.86,0,2,2,2,6,At Risk
16676,38,44,769.78,0,3,3,3,9,Loyal
16677,47,47,880.62,0,3,3,3,9,Loyal
16679,2,18,663.31,0,4,2,2,8,New Customers
16680,164,19,637.75,1,1,2,2,5,Lost
